dataset,model,mode,alpha,repeat_index,coverage,interval_size,ece
GoEmotions,Emobloom-7b,mondrian,0.8,9,0.3182656826568266,1.0535055350553506,0.11826568265682663
GoEmotions,Emobloom-7b,mondrian,0.9,9,0.3376383763837638,1.0055350553505535,0.23763837638376384
GoEmotions,Emollama-7b,global,0.1,0,0.8976014760147601,5.023985239852398,0.0023985239852398754
GoEmotions,Emollama-7b,global,0.2,0,0.7979704797047971,3.9732472324723247,0.00202952029520298
GoEmotions,Emollama-7b,global,0.3,0,0.7140221402214022,3.2038745387453873,0.014022140221402246
GoEmotions,Emollama-7b,global,0.4,0,0.6125461254612546,2.447416974169742,0.012546125461254665
GoEmotions,Emollama-7b,global,0.5,0,0.5064575645756457,1.7103321033210332,0.0064575645756457245
GoEmotions,Emollama-7b,global,0.6,0,0.4326568265682657,1.3035055350553506,0.032656826568265684
GoEmotions,Emollama-7b,global,0.7,0,0.38837638376383765,1.0793357933579335,0.08837638376383761
GoEmotions,Emollama-7b,global,0.8,0,0.3643911439114391,1.0,0.16439114391143916
GoEmotions,Emollama-7b,global,0.9,0,0.3643911439114391,1.0,0.26439114391143914
GoEmotions,Emollama-7b,global,0.1,1,0.8979591836734694,5.084415584415584,0.0020408163265306367
GoEmotions,Emollama-7b,global,0.2,1,0.7884972170686456,3.891465677179963,0.011502782931354427
GoEmotions,Emollama-7b,global,0.3,1,0.7059369202226345,3.1437847866419295,0.00593692022263459
GoEmotions,Emollama-7b,global,0.4,1,0.6029684601113172,2.4174397031539887,0.0029684601113172393
GoEmotions,Emollama-7b,global,0.5,1,0.4935064935064935,1.6159554730983303,0.006493506493506496
GoEmotions,Emollama-7b,global,0.6,1,0.4202226345083488,1.2578849721706864,0.02022263450834877
GoEmotions,Emollama-7b,global,0.7,1,0.37569573283859,1.0612244897959184,0.07569573283858994
GoEmotions,Emollama-7b,global,0.8,1,0.35064935064935066,1.0,0.1506493506493507
GoEmotions,Emollama-7b,global,0.9,1,0.35064935064935066,1.0,0.2506493506493507
GoEmotions,Emollama-7b,global,0.1,2,0.9038817005545287,5.036968576709796,0.003881700554528633
GoEmotions,Emollama-7b,global,0.2,2,0.7920517560073937,3.9482439926062844,0.007948243992606296
GoEmotions,Emollama-7b,global,0.3,2,0.6950092421441775,3.05452865064695,0.004990757855822481
GoEmotions,Emollama-7b,global,0.4,2,0.5979667282809612,2.3687615526802217,0.002033271719038776
GoEmotions,Emollama-7b,global,0.5,2,0.5092421441774492,1.6709796672828097,0.009242144177449174
GoEmotions,Emollama-7b,global,0.6,2,0.44731977818853974,1.355822550831793,0.04731977818853972
GoEmotions,Emollama-7b,global,0.7,2,0.39371534195933455,1.0850277264325323,0.09371534195933451
GoEmotions,Emollama-7b,global,0.8,2,0.36506469500924216,1.0,0.1650646950092422
GoEmotions,Emollama-7b,global,0.9,2,0.36506469500924216,1.0,0.2650646950092422
GoEmotions,Emollama-7b,global,0.1,3,0.8880666049953746,4.969472710453284,0.011933395004625424
GoEmotions,Emollama-7b,global,0.2,3,0.7835337650323775,3.913968547641073,0.01646623496762256
GoEmotions,Emollama-7b,global,0.3,3,0.696577243293247,3.1914893617021276,0.0034227567067529607
GoEmotions,Emollama-7b,global,0.4,3,0.6040703052728955,2.4782608695652173,0.004070305272895536
GoEmotions,Emollama-7b,global,0.5,3,0.49306197964847365,1.7502312673450509,0.006938020351526353
GoEmotions,Emollama-7b,global,0.6,3,0.42738205365402404,1.3432007400555042,0.02738205365402402
GoEmotions,Emollama-7b,global,0.7,3,0.3792784458834413,1.0777058279370952,0.07927844588344124
GoEmotions,Emollama-7b,global,0.8,3,0.35522664199814985,1.0,0.1552266419981499
GoEmotions,Emollama-7b,global,0.9,3,0.35522664199814985,1.0,0.2552266419981499
GoEmotions,Emollama-7b,global,0.1,4,0.904147465437788,4.972350230414746,0.004147465437787989
GoEmotions,Emollama-7b,global,0.2,4,0.8092165898617512,4.031336405529954,0.009216589861751112
GoEmotions,Emollama-7b,global,0.3,4,0.7188940092165899,3.1705069124423964,0.018894009216589902
GoEmotions,Emollama-7b,global,0.4,4,0.6304147465437788,2.4783410138248847,0.030414746543778848
GoEmotions,Emollama-7b,global,0.5,4,0.5373271889400921,1.799078341013825,0.037327188940092126
GoEmotions,Emollama-7b,global,0.6,4,0.45069124423963136,1.3317972350230414,0.05069124423963134
GoEmotions,Emollama-7b,global,0.7,4,0.4055299539170507,1.0903225806451613,0.10552995391705067
GoEmotions,Emollama-7b,global,0.8,4,0.3705069124423963,1.0,0.17050691244239635
GoEmotions,Emollama-7b,global,0.9,4,0.3705069124423963,1.0,0.27050691244239633
GoEmotions,Emollama-7b,global,0.1,5,0.9067405355493998,5.090489381348107,0.006740535549399795
GoEmotions,Emollama-7b,global,0.2,5,0.8125577100646353,4.0701754385964914,0.012557710064635241
GoEmotions,Emollama-7b,global,0.3,5,0.6888273314866112,3.149584487534626,0.011172668513388717
GoEmotions,Emollama-7b,global,0.4,5,0.6094182825484764,2.4709141274238227,0.009418282548476431
GoEmotions,Emollama-7b,global,0.5,5,0.5198522622345337,1.7663896583564174,0.019852262234533735
GoEmotions,Emollama-7b,global,0.6,5,0.45706371191135736,1.3674976915974146,0.05706371191135734
GoEmotions,Emollama-7b,global,0.7,5,0.40443213296398894,1.0914127423822715,0.1044321329639889
GoEmotions,Emollama-7b,global,0.8,5,0.37765466297322253,1.0,0.17765466297322258
GoEmotions,Emollama-7b,global,0.9,5,0.37765466297322253,1.0,0.27765466297322255
GoEmotions,Emollama-7b,global,0.1,6,0.8955637707948244,5.024029574861368,0.0044362292051756125
GoEmotions,Emollama-7b,global,0.2,6,0.8068391866913124,4.05822550831793,0.006839186691312338
GoEmotions,Emollama-7b,global,0.3,6,0.7079482439926063,3.133086876155268,0.007948243992606296
GoEmotions,Emollama-7b,global,0.4,6,0.609981515711645,2.4085027726432533,0.009981515711645073
GoEmotions,Emollama-7b,global,0.5,6,0.5175600739371534,1.6728280961182995,0.01756007393715342
GoEmotions,Emollama-7b,global,0.6,6,0.44731977818853974,1.322550831792976,0.04731977818853972
GoEmotions,Emollama-7b,global,0.7,6,0.39371534195933455,1.0859519408502774,0.09371534195933451
GoEmotions,Emollama-7b,global,0.8,6,0.36691312384473196,1.0,0.166913123844732
GoEmotions,Emollama-7b,global,0.9,6,0.36691312384473196,1.0,0.266913123844732
GoEmotions,Emollama-7b,global,0.1,7,0.8918669131238447,4.915896487985212,0.008133086876155327
GoEmotions,Emollama-7b,global,0.2,7,0.7966728280961183,3.9704251386321627,0.003327171903881765
GoEmotions,Emollama-7b,global,0.3,7,0.7181146025878004,3.188539741219963,0.0181146025878004
GoEmotions,Emollama-7b,global,0.4,7,0.6441774491682071,2.548059149722736,0.044177449168207095
GoEmotions,Emollama-7b,global,0.5,7,0.5388170055452866,1.733826247689464,0.038817005545286554
GoEmotions,Emollama-7b,global,0.6,7,0.4519408502772643,1.3077634011090573,0.051940850277264305
GoEmotions,Emollama-7b,global,0.7,7,0.41312384473197783,1.1164510166358594,0.11312384473197779
GoEmotions,Emollama-7b,global,0.8,7,0.37153419593345655,1.0083179297597042,0.1715341959334566
GoEmotions,Emollama-7b,global,0.9,7,0.3706099815157117,1.0,0.2706099815157117
GoEmotions,Emollama-7b,global,0.1,8,0.9099350046425255,5.134633240482823,0.009935004642525502
GoEmotions,Emollama-7b,global,0.2,8,0.7966573816155988,4.047353760445683,0.003342618384401197
GoEmotions,Emollama-7b,global,0.3,8,0.6787372330547818,3.0204271123491178,0.021262766945218115
GoEmotions,Emollama-7b,global,0.4,8,0.5877437325905293,2.3138347260909935,0.012256267409470722
GoEmotions,Emollama-7b,global,0.5,8,0.48375116063138346,1.5840297121634168,0.01624883936861654
GoEmotions,Emollama-7b,global,0.6,8,0.42525533890436396,1.3017641597028784,0.025255338904363933
GoEmotions,Emollama-7b,global,0.7,8,0.3816155988857939,1.0770659238625813,0.08161559888579384
GoEmotions,Emollama-7b,global,0.8,8,0.3574744661095636,1.0,0.15747446610956367
GoEmotions,Emollama-7b,global,0.9,8,0.3574744661095636,1.0,0.25747446610956365
GoEmotions,Emollama-7b,global,0.1,9,0.885899814471243,5.076066790352504,0.014100185528757025
GoEmotions,Emollama-7b,global,0.2,9,0.7912801484230055,4.058441558441558,0.008719851576994508
GoEmotions,Emollama-7b,global,0.3,9,0.7003710575139147,3.2105751391465676,0.00037105751391475206
GoEmotions,Emollama-7b,global,0.4,9,0.5955473098330241,2.4285714285714284,0.0044526901669759145
GoEmotions,Emollama-7b,global,0.5,9,0.5037105751391465,1.7476808905380334,0.0037105751391465214
GoEmotions,Emollama-7b,global,0.6,9,0.424860853432282,1.3450834879406308,0.024860853432282004
GoEmotions,Emollama-7b,global,0.7,9,0.3868274582560297,1.1048237476808906,0.08682745825602967
GoEmotions,Emollama-7b,global,0.8,9,0.35528756957328383,1.0,0.15528756957328388
GoEmotions,Emollama-7b,global,0.9,9,0.35528756957328383,1.0,0.25528756957328386
GoEmotions,Emollama-7b,hybrid,0.1,0,0.915129151291513,4.509225092250922,0.015129151291512932
GoEmotions,Emollama-7b,hybrid,0.2,0,0.8293357933579336,3.452029520295203,0.02933579335793357
GoEmotions,Emollama-7b,hybrid,0.3,0,0.7038745387453874,2.5673431734317345,0.003874538745387457
GoEmotions,Emollama-7b,hybrid,0.4,0,0.5996309963099631,2.0581180811808117,0.00036900369003689537
GoEmotions,Emollama-7b,hybrid,0.5,0,0.5267527675276753,1.738929889298893,0.026752767527675303
GoEmotions,Emollama-7b,hybrid,0.6,0,0.45571955719557194,1.4760147601476015,0.05571955719557192
GoEmotions,Emollama-7b,hybrid,0.7,0,0.3440959409594096,1.2038745387453875,0.04409594095940955
GoEmotions,Emollama-7b,hybrid,0.8,0,0.34870848708487084,1.0239852398523985,0.1487084870848709
GoEmotions,Emollama-7b,hybrid,0.9,0,0.3496309963099631,1.0,0.2496309963099631
GoEmotions,Emollama-7b,hybrid,0.1,1,0.9230055658627088,5.133580705009276,0.023005565862708743
GoEmotions,Emollama-7b,hybrid,0.2,1,0.8172541743970315,3.8320964749536177,0.017254174397031474
GoEmotions,Emollama-7b,hybrid,0.3,1,0.7207792207792207,3.031539888682746,0.020779220779220786
GoEmotions,Emollama-7b,hybrid,0.4,1,0.6150278293135436,2.1957328385899815,0.015027829313543628
GoEmotions,Emollama-7b,hybrid,0.5,1,0.5333951762523191,1.771799628942486,0.033395176252319136
GoEmotions,Emollama-7b,hybrid,0.6,1,0.43413729128014844,1.4137291280148423,0.03413729128014842
GoEmotions,Emollama-7b,hybrid,0.7,1,0.3320964749536178,1.1484230055658626,0.03209647495361778
GoEmotions,Emollama-7b,hybrid,0.8,1,0.33766233766233766,1.0241187384044528,0.1376623376623377
GoEmotions,Emollama-7b,hybrid,0.9,1,0.3423005565862709,1.0,0.24230055658627092
GoEmotions,Emollama-7b,hybrid,0.1,2,0.9195933456561922,4.94731977818854,0.019593345656192196
GoEmotions,Emollama-7b,hybrid,0.2,2,0.8133086876155268,3.2689463955637708,0.013308687615526726
GoEmotions,Emollama-7b,hybrid,0.3,2,0.7171903881700554,2.598890942698706,0.01719038817005547
GoEmotions,Emollama-7b,hybrid,0.4,2,0.609981515711645,2.069316081330869,0.009981515711645073
GoEmotions,Emollama-7b,hybrid,0.5,2,0.544362292051756,1.744916820702403,0.044362292051756014
GoEmotions,Emollama-7b,hybrid,0.6,2,0.46487985212569316,1.487985212569316,0.06487985212569314
GoEmotions,Emollama-7b,hybrid,0.7,2,0.34011090573012936,1.1414048059149722,0.04011090573012932
GoEmotions,Emollama-7b,hybrid,0.8,2,0.3585951940850277,1.0277264325323474,0.15859519408502776
GoEmotions,Emollama-7b,hybrid,0.9,2,0.3465804066543438,1.0,0.24658040665434383
GoEmotions,Emollama-7b,hybrid,0.1,3,0.8982423681776133,4.534690101757632,0.0017576318223867515
GoEmotions,Emollama-7b,hybrid,0.2,3,0.8020351526364478,3.4264569842738206,0.0020351526364477124
GoEmotions,Emollama-7b,hybrid,0.3,3,0.7123034227567068,2.7261794634597596,0.012303422756706817
GoEmotions,Emollama-7b,hybrid,0.4,3,0.603145235892692,2.165587419056429,0.003145235892692
GoEmotions,Emollama-7b,hybrid,0.5,3,0.5143385753931545,1.7604070305272896,0.014338575393154529
GoEmotions,Emollama-7b,hybrid,0.6,3,0.4246068455134135,1.4782608695652173,0.024606845513413467
GoEmotions,Emollama-7b,hybrid,0.7,3,0.3691026827012026,1.145235892691952,0.06910268270120257
GoEmotions,Emollama-7b,hybrid,0.8,3,0.333950046253469,1.0101757631822386,0.13395004625346907
GoEmotions,Emollama-7b,hybrid,0.9,3,0.3404255319148936,1.0,0.24042553191489363
GoEmotions,Emollama-7b,hybrid,0.1,4,0.911520737327189,4.295852534562212,0.011520737327188946
GoEmotions,Emollama-7b,hybrid,0.2,4,0.8258064516129032,3.4921658986175115,0.02580645161290318
GoEmotions,Emollama-7b,hybrid,0.3,4,0.7152073732718894,2.680184331797235,0.01520737327188948
GoEmotions,Emollama-7b,hybrid,0.4,4,0.6138248847926268,2.136405529953917,0.01382488479262678
GoEmotions,Emollama-7b,hybrid,0.5,4,0.5456221198156682,1.7631336405529954,0.045622119815668216
GoEmotions,Emollama-7b,hybrid,0.6,4,0.46912442396313364,1.463594470046083,0.06912442396313362
GoEmotions,Emollama-7b,hybrid,0.7,4,0.3631336405529954,1.192626728110599,0.06313364055299536
GoEmotions,Emollama-7b,hybrid,0.8,4,0.37880184331797234,1.017511520737327,0.1788018433179724
GoEmotions,Emollama-7b,hybrid,0.9,4,0.3576036866359447,1.0,0.25760368663594474
GoEmotions,Emollama-7b,hybrid,0.1,5,0.9242843951985226,5.265927977839335,0.024284395198522546
GoEmotions,Emollama-7b,hybrid,0.2,5,0.8421052631578947,3.731301939058172,0.042105263157894646
GoEmotions,Emollama-7b,hybrid,0.3,5,0.7488457987072945,2.891043397968606,0.04884579870729455
GoEmotions,Emollama-7b,hybrid,0.4,5,0.6297322253000923,2.234533702677747,0.02973222530009234
GoEmotions,Emollama-7b,hybrid,0.5,5,0.5401662049861495,1.8264081255771007,0.040166204986149534
GoEmotions,Emollama-7b,hybrid,0.6,5,0.4709141274238227,1.5226223453370267,0.07091412742382269
GoEmotions,Emollama-7b,hybrid,0.7,5,0.38227146814404434,1.2077562326869806,0.08227146814404429
GoEmotions,Emollama-7b,hybrid,0.8,5,0.37950138504155123,1.0581717451523547,0.17950138504155128
GoEmotions,Emollama-7b,hybrid,0.9,5,0.3610341643582641,1.0,0.2610341643582641
GoEmotions,Emollama-7b,hybrid,0.1,6,0.9158964879852126,4.94362292051756,0.015896487985212593
GoEmotions,Emollama-7b,hybrid,0.2,6,0.8096118299445472,3.61090573012939,0.009611829944547123
GoEmotions,Emollama-7b,hybrid,0.3,6,0.7125693160813309,2.702402957486137,0.012569316081330939
GoEmotions,Emollama-7b,hybrid,0.4,6,0.6090573012939002,2.1580406654343807,0.009057301293900255
GoEmotions,Emollama-7b,hybrid,0.5,6,0.5369685767097967,1.8280961182994455,0.0369685767097967
GoEmotions,Emollama-7b,hybrid,0.6,6,0.4676524953789279,1.4824399260628467,0.06765249537892787
GoEmotions,Emollama-7b,hybrid,0.7,6,0.34935304990757854,1.2375231053604436,0.049353049907578495
GoEmotions,Emollama-7b,hybrid,0.8,6,0.3576709796672828,1.0415896487985212,0.15767097966728283
GoEmotions,Emollama-7b,hybrid,0.9,6,0.3521256931608133,1.0,0.25212569316081335
GoEmotions,Emollama-7b,hybrid,0.1,7,0.9195933456561922,4.728280961182994,0.019593345656192196
GoEmotions,Emollama-7b,hybrid,0.2,7,0.8475046210720887,3.4842883548983363,0.04750462107208864
GoEmotions,Emollama-7b,hybrid,0.3,7,0.7292051756007394,2.7171903881700556,0.02920517560073943
GoEmotions,Emollama-7b,hybrid,0.4,7,0.6386321626617375,2.1765249537892792,0.038632162661737524
GoEmotions,Emollama-7b,hybrid,0.5,7,0.5600739371534196,1.7301293900184842,0.060073937153419577
GoEmotions,Emollama-7b,hybrid,0.6,7,0.4926062846580407,1.4704251386321627,0.09260628465804066
GoEmotions,Emollama-7b,hybrid,0.7,7,0.4075785582255083,1.2171903881700554,0.10757855822550827
GoEmotions,Emollama-7b,hybrid,0.8,7,0.3853974121996303,1.024029574861368,0.18539741219963035
GoEmotions,Emollama-7b,hybrid,0.9,7,0.3659889094269871,1.0,0.2659889094269871
GoEmotions,Emollama-7b,hybrid,0.1,8,0.9340761374187558,5.094707520891365,0.034076137418755814
GoEmotions,Emollama-7b,hybrid,0.2,8,0.8310120705663882,3.55338904363974,0.031012070566388106
GoEmotions,Emollama-7b,hybrid,0.3,8,0.7158774373259053,2.5923862581244195,0.015877437325905297
GoEmotions,Emollama-7b,hybrid,0.4,8,0.6146703806870938,2.115134633240483,0.01467038068709381
GoEmotions,Emollama-7b,hybrid,0.5,8,0.5143918291550603,1.7010213556174558,0.01439182915506032
GoEmotions,Emollama-7b,hybrid,0.6,8,0.4438254410399257,1.501392757660167,0.043825441039925694
GoEmotions,Emollama-7b,hybrid,0.7,8,0.3268337975858867,1.21355617455896,0.026833797585886665
GoEmotions,Emollama-7b,hybrid,0.8,8,0.33797585886722376,1.054781801299907,0.1379758588672238
GoEmotions,Emollama-7b,hybrid,0.9,8,0.33797585886722376,1.0,0.23797585886722378
GoEmotions,Emollama-7b,hybrid,0.1,9,0.9072356215213359,4.7810760667903525,0.007235621521335833
GoEmotions,Emollama-7b,hybrid,0.2,9,0.8181818181818182,3.684601113172542,0.018181818181818188
GoEmotions,Emollama-7b,hybrid,0.3,9,0.712430426716141,2.6595547309833023,0.01243042671614103
GoEmotions,Emollama-7b,hybrid,0.4,9,0.6335807050092764,2.193877551020408,0.03358070500927646
GoEmotions,Emollama-7b,hybrid,0.5,9,0.5510204081632653,1.8089053803339519,0.05102040816326525
GoEmotions,Emollama-7b,hybrid,0.6,9,0.45269016697588127,1.4870129870129871,0.05269016697588125
GoEmotions,Emollama-7b,hybrid,0.7,9,0.336734693877551,1.2133580705009277,0.03673469387755096
GoEmotions,Emollama-7b,hybrid,0.8,9,0.33302411873840443,1.010204081632653,0.13302411873840447
GoEmotions,Emollama-7b,hybrid,0.9,9,0.32838589981447125,1.0,0.22838589981447127
GoEmotions,Emollama-7b,mondrian,0.1,0,0.9280442804428044,4.6337638376383765,0.02804428044280438
GoEmotions,Emollama-7b,mondrian,0.2,0,0.8459409594095941,3.6134686346863467,0.045940959409594084
GoEmotions,Emollama-7b,mondrian,0.3,0,0.724169741697417,2.654059040590406,0.024169741697417035
GoEmotions,Emollama-7b,mondrian,0.4,0,0.6079335793357934,2.142066420664207,0.007933579335793417
GoEmotions,Emollama-7b,mondrian,0.5,0,0.5230627306273062,1.78690036900369,0.023062730627306238
GoEmotions,Emollama-7b,mondrian,0.6,0,0.42435424354243545,1.5,0.024354243542435428
GoEmotions,Emollama-7b,mondrian,0.7,0,0.3496309963099631,1.242619926199262,0.04963099630996304
GoEmotions,Emollama-7b,mondrian,0.8,0,0.3459409594095941,1.029520295202952,0.14594095940959412
GoEmotions,Emollama-7b,mondrian,0.9,0,0.35239852398523985,1.0,0.2523985239852399
GoEmotions,Emollama-7b,mondrian,0.1,1,0.935064935064935,5.2690166975881265,0.03506493506493502
GoEmotions,Emollama-7b,mondrian,0.2,1,0.8376623376623377,3.9833024118738405,0.03766233766233762
GoEmotions,Emollama-7b,mondrian,0.3,1,0.7411873840445269,3.1873840445269015,0.04118738404452693
GoEmotions,Emollama-7b,mondrian,0.4,1,0.6335807050092764,2.331168831168831,0.03358070500927646
GoEmotions,Emollama-7b,mondrian,0.5,1,0.5306122448979592,1.8413729128014842,0.030612244897959218
GoEmotions,Emollama-7b,mondrian,0.6,1,0.4109461966604824,1.4424860853432282,0.010946196660482355
GoEmotions,Emollama-7b,mondrian,0.7,1,0.336734693877551,1.1688311688311688,0.03673469387755096
GoEmotions,Emollama-7b,mondrian,0.8,1,0.33766233766233766,1.025974025974026,0.1376623376623377
GoEmotions,Emollama-7b,mondrian,0.9,1,0.3450834879406308,1.0046382189239331,0.24508348794063084
GoEmotions,Emollama-7b,mondrian,0.1,2,0.9306839186691312,5.048059149722736,0.030683918669131227
GoEmotions,Emollama-7b,mondrian,0.2,2,0.8253234750462107,3.38539741219963,0.025323475046210686
GoEmotions,Emollama-7b,mondrian,0.3,2,0.732902033271719,2.675600739371534,0.03290203327171903
GoEmotions,Emollama-7b,mondrian,0.4,2,0.633086876155268,2.157116451016636,0.033086876155268063
GoEmotions,Emollama-7b,mondrian,0.5,2,0.544362292051756,1.855822550831793,0.044362292051756014
GoEmotions,Emollama-7b,mondrian,0.6,2,0.4491682070240296,1.5351201478743068,0.049168207024029575
GoEmotions,Emollama-7b,mondrian,0.7,2,0.34011090573012936,1.1534195933456561,0.04011090573012932
GoEmotions,Emollama-7b,mondrian,0.8,2,0.3576709796672828,1.0286506469500925,0.15767097966728283
GoEmotions,Emollama-7b,mondrian,0.9,2,0.35304990757855825,1.0,0.2530499075785583
GoEmotions,Emollama-7b,mondrian,0.1,3,0.9121184088806661,4.637372802960222,0.012118408880666065
GoEmotions,Emollama-7b,mondrian,0.2,3,0.8094357076780758,3.4625346901017577,0.009435707678075778
GoEmotions,Emollama-7b,mondrian,0.3,3,0.7197039777983348,2.74468085106383,0.019703977798334882
GoEmotions,Emollama-7b,mondrian,0.4,3,0.6114708603145236,2.201665124884366,0.011470860314523601
GoEmotions,Emollama-7b,mondrian,0.5,3,0.5041628122109159,1.7724329324699353,0.004162812210915856
GoEmotions,Emollama-7b,mondrian,0.6,3,0.391304347826087,1.4727104532839963,0.008695652173913049
GoEmotions,Emollama-7b,mondrian,0.7,3,0.364477335800185,1.150786308973173,0.06447733580018494
GoEmotions,Emollama-7b,mondrian,0.8,3,0.33024976873265494,1.0240518038852915,0.13024976873265498
GoEmotions,Emollama-7b,mondrian,0.9,3,0.3422756706753006,1.0,0.24227567067530065
GoEmotions,Emollama-7b,mondrian,0.1,4,0.9216589861751152,4.4,0.02165898617511519
